Weak Regression,Less Weak Regression,Weak Medium Regression,Medium Regression,Strong Medium Regression,Less Strong Regression,Strong Regression,Feature
1.722225517,0.79754619,0,0,0,0,0,1047
3.696236692,1.580290552,0.402479523,0,0,0,0,1047.5
4.312434098,1.810563341,1.155617233,0,0,0,0,1048
3.486969458,1.532695452,1.170228315,0,0,0,0,1048.5
2.056353278,0.935350607,0.774964775,0.6402139,0,0,0,1049
0.497060617,0.258378044,0.200427069,0.395916664,0,0,0,1049.5
0.445878324,0.031991378,0,0,0,0,0,1050
0.728313241,0.230738568,0,0,0,0,0,1050.5
0.746075121,0.231499679,0,0,0,0,0,1051
0.291031416,0.091456789,0,0,0,0,0,1051.5
0.050947267,0.015040879,0,0,0,0,0,1052
0.003102446,0,0.066449515,0,0,0,0,1052.5
0.012199457,0.126740052,0.13219955,0,0,0,0,1053
0.007870299,0.24230081,0.126142069,0,0,0,0,1053.5
0.187824246,0.262012811,0.049605273,0,0,0,0,1054
0.592742354,0.316419688,0.011774657,0,0,0,0,1054.5
0.95874802,0.271663923,0.010301338,0,0,0,0,1055
1.116492292,0.244810797,0,0,0,0,0,1055.5
0.942871905,0.208350715,0.045646719,0,0,0,0,1056
0.364911577,0.229910005,0.206480116,0,0,0,0,1056.5
0.104884362,0.151994545,0.305273936,0,0,0,0,1057
0.453490637,0.115366215,0.350027047,0.365741838,0.013829212,0,0,1057.5
0.2560627,0.263984139,0.513188529,0.629764686,0.021228104,0,0,1058
0.184581236,0.368496895,0.49818848,0.128489715,0,0,0,1058.5
0.78653016,0.514567622,0.403124441,0,0,0,0,1059
1.198211961,0.505084003,0.313719719,0,0,0,0,1059.5
1.256895753,0.448445015,0.182647808,0,0,0,0,1060
1.252035523,0.481457702,0.146658087,0,0,0,0,1060.5
1.127175647,0.508606004,0.135624139,0,0,0,0,1061
0.962466468,0.459440113,0.085018767,0,0,0,0,1061.5
0.804160089,0.419080483,0,0,0,0,0,1062
0.383335431,0.228948045,0,0,0,0,0,1062.5
0.065309596,0,0,0,0,0,0,1063
0.880589995,0.201148472,0,0,0,0,0,1063.5
1.750924682,0.649648611,0,0,0,0,0,1064
2.111336504,0.897417161,0.311172401,0,0.069595209,0,0,1064.5
1.708729052,0.825408639,0.320670763,0,0.076628866,0,0,1065
0.642195664,0.404947826,0,0,0,0,0,1065.5
0.599315002,0,0,0,0,0,0,1066
1.649375931,0.492559125,0,0,0,0,0,1066.5
2.307438677,1.000783182,0.147216179,0.407543025,0,0,0,1067
2.147534596,1.218205122,0.799740293,0.172641527,0,0,0,1067.5
1.61943178,1.170968451,1.006859587,0,0,0,0,1068
1.009743873,0.9547972,0.77635069,0,0,0,0,1068.5
0.707794297,0.689993319,0.260084844,0,0,0,0,1069
0.441005928,0.367389243,0,0,0,0,0,1069.5
0.219318889,0.015245139,0,0,0,0,0,1070
0.215704113,0.274480448,0,0,0,0,0,1070.5
1.267642066,0.85323968,0.09112768,0,0,0,0,1071
2.264166271,1.281841005,0.81809427,0,0,0,0,1071.5
3.067211581,1.521559906,1.113782979,0,0,0,0,1072
2.733985618,1.210373698,0.464936594,0,0,0,0,1072.5
1.026152909,0.287139585,0,0,0,0,0,1073
1.5522986,0.729424756,0,0,0,0,0,1073.5
4.691736722,2.001327595,0.669688683,0,0.058656864,0,0,1074
6.523530281,2.887841228,1.972065378,0.393799372,0.014729988,0,0,1074.5
6.355686638,2.848409556,2.079977413,0.731837102,0,0,0,1075
3.709891439,1.888528334,0.894930656,0,0,0,0,1075.5
0.258833734,0.338670373,0,0,0,0,0,1076
3.943017919,0.810547078,0,0,0,0,0,1076.5
5.875903299,1.746676392,0.436349299,0,0,0,0,1077
5.351163085,1.910613715,0.864830981,0,0,0,0,1077.5
2.544440165,1.291706557,0.202149873,0,0,0,0,1078
0.926521781,0.093535875,0,0,0,0,0,1078.5
3.766374301,0.676415186,0,0,0,0,0,1079
4.883257535,1.288685674,0,0,0,0,0,1079.5
4.057794465,1.276323467,0.195584186,0,0,0,0,1080
1.855403954,0.792375517,0,0,0,0,0,1080.5
0.797385952,0.000813508,0,0,0,0,0,1081
2.7381734,0.448319933,0,0,0,0,0,1081.5
3.67339497,0.913547651,0,0,0,0,0,1082
3.022445824,0.947723753,0,0,0,0,0,1082.5
1.306251324,0.428453628,0,0,0,0,0,1083
0.601423879,0,0,0,0,0,0,1083.5
2.471093223,0.740285155,0.141285582,0,0,0,0,1084
3.528989692,1.311476917,0.865907078,0,0,0,0,1084.5
3.609697225,1.531265237,0.949981884,0.406227566,0,0.034786063,0,1085
2.36968549,1.177436441,0.307995515,0.348578007,0,0,0,1085.5
0.673656856,0.544050866,0,0,0.011514174,0,0,1086
1.06359692,0,0,0,0.106706492,0,0,1086.5
2.315607793,0.619961188,0,0,0.051744442,0,0,1087
2.734522561,0.926058134,0.330587159,0,0,0,0,1087.5
2.055365696,0.914373871,0.236071449,0,0,0,0,1088
0.430612489,0.367986495,0,0,0,0,0,1088.5
1.128654625,0,0,0,0,0,0,1089
2.383808864,0.585028214,0,0,0,0,0,1089.5
2.907916254,1.065729988,0.331644815,0.076201902,0,0,0,1090
2.392626804,1.115697924,0.921973116,0.392003221,0,0,0,1090.5
1.173700465,0.846636161,0.864864162,0.193682559,0,0,0,1091
0.369753973,0.277526721,0,0,0,0,0,1091.5
1.424658828,0.040810318,0,0,0,0,0,1092
1.901537545,0.107362559,0,0,0,0,0,1092.5
1.351371636,0.10579404,0,0,0,0,0,1093
0.023383038,0,0,0,0,0,0,1093.5
1.529211486,0.121798659,0,0,0,0,0,1094
2.888230326,0.406701037,0,0,0,0,0,1094.5
2.916829147,0.420889244,0,0,0,0,0,1095
1.715128026,0.087983988,0,0,0,0,0,1095.5
0.522780702,0.026754669,0,0,0,0,0,1096
3.112857894,0.621859111,0,0,0.061805989,0.026604366,0,1096.5
4.280093438,0.816196999,0,0,0.149468041,0.017042478,0,1097
3.455547213,0.455016515,0,0.226879038,0,0,0,1097.5
0.945752145,0.014011996,0,0.747118905,0,0,0,1098
2.253430929,1.112351946,0.558583907,0.112210395,0,0,0,1098.5
5.012588311,1.904247789,1.559055264,0,0,0,0,1099
5.97718398,2.045653261,1.414558352,0,0,0,0,1099.5
5.07654973,1.593825025,0.25967548,0,0,0,0,1100
2.769077582,0.749036416,0,0,0,0,0,1100.5
0.039039221,0,0,0,0,0,0,1101
2.327453211,0.543425324,0,0,0,0,0,1101.5
3.603800569,0.95556224,0.497901943,0.06449738,0,0,0,1102
3.791530718,1.128296626,0.827941132,0,0,0,0,1102.5
2.916613138,0.911902264,0.538912655,0,0,0,0,1103
1.383128598,0.520307561,0,0,0,0,0,1103.5
0.123440642,0.156038922,0,0,0,0,0,1104
1.286717958,0.031388585,0,0,0,0,0,1104.5
2.136805434,0.374924585,0,0,0,0,0,1105
2.674762866,0.854896157,0,0,0,0,0,1105.5
2.795565946,1.202230801,0.748982838,0,0,0,0,1106
2.523106579,1.338681273,1.324851988,0.243105839,0,0,0,1106.5
1.798723323,1.253751255,1.229493205,0.660582167,0,0,0,1107
0.638045835,0.868383786,0.368848087,0.160299894,0,0,0,1107.5
0.640311739,0.188741455,0,0,0,0,0,1108
1.672246509,0.257509741,0,0,0,0,0,1108.5
2.008155329,0.558497959,0,0,0,0,0,1109
1.494924572,0.561810296,0.130471557,0,0,0,0,1109.5
0.356639791,0.313890916,0.123639056,0,0,0,0,1110
0.731979044,0,0,0,0,0,0,1110.5
1.606550357,0.342601479,0,0,0.005873209,0,0,1111
1.819684393,0.503006988,0,0,0.000194112,0,0,1111.5
1.45161988,0.470605651,0,0,0.045222739,0,0,1112
0.798287156,0.406935809,0,0,0,0,0,1112.5
0.157380329,0.207306061,0,0,0,0,0,1113
0.163668429,0.149637582,0,0,0,0,0,1113.5
0.255782203,0.076634597,0.257818977,0,0,0,0,1114
0.273948351,0.057856645,0.475605098,0.168648041,0,0,0,1114.5
0.094009255,0.166311523,0.622210759,0.527244542,0,0,0,1115
0.111998686,0.302302504,0.663858341,0.339386155,0,0,0,1115.5
0.400479974,0.408717241,0.481511132,0,0,0,0,1116
0.719643439,0.508396659,0.25563924,0,0,0,0,1116.5
1.12016219,0.567841954,0.028553426,0,0,0,0,1117
1.422984544,0.552301496,0,0,0,0,0,1117.5
1.526659319,0.479504725,0,0,0,0,0,1118
1.377859256,0.29736265,0,0,0,0,0,1118.5
0.714487211,0.013791163,0,0,0,0,0,1119
0.185154005,0,0,0,0,0,0,1119.5
1.283584793,0.215548124,0,0,0,0,0,1120
2.098315277,0.469074525,0,0,0.157048616,0,0,1120.5
1.934464767,0.326507764,0,0,0,0,0,1121
0.863486374,0.041235925,0,0,0,0,0,1121.5
0.621403736,0.181428314,0.125272788,0,0,0,0,1122
2.225363285,0.727303087,0.56876358,0,0,0,0,1122.5
2.946782569,0.981625732,0.767431941,0.19009939,0,0,0,1123
2.594974569,0.926644634,0.640956312,0.211980463,0,0,0,1123.5
1.302490136,0.59147689,0.192891344,0.258605166,0,0,0,1124
0.188054661,0.138717084,0,0.177783789,0,0,0,1124.5
1.214766061,0.036440644,0,0.045996049,0,0,0,1125
1.246571205,0.098065968,0,0,0,0,0,1125.5
0.493000035,0,0,0,0,0,0,1126
0.663050202,0.163193768,0,0,0,0,0,1126.5
1.713530643,0.398687415,0.147633875,0,0,0,0,1127
1.913039366,0.463795941,0.350457049,0,0,0,0,1127.5
1.136868973,0.267590398,0.228105651,0,0,0,0,1128
0.175638009,0,0,0,0,0,0,1128.5
1.610872939,0.259327034,0,0,0.088507623,0,0,1129
2.241065212,0.445765504,0,0,0.09876797,0,0,1129.5
1.659976933,0.236432368,0,0.078856406,0,0,0,1130
0.010525423,0.118689038,0,0.345674448,0,0,0,1130.5
2.102567152,0.859743904,0.569170169,0.496927905,0,0,0,1131
3.65805593,1.471988627,1.034466009,0.311456981,0,0,0,1131.5
3.811269031,1.583270287,0.961294655,0,0,0,0,1132
2.719363882,1.236383346,0.250198954,0,0,0,0,1132.5
0.744547802,0.482369797,0,0,0,0,0,1133
1.046458337,0.078375391,0,0,0,0,0,1133.5
2.037478187,0.507505533,0,0,0,0,0,1134
1.958474773,0.731735798,0,0,0,0,0,1134.5
0.971346804,0.524542797,0,0,0,0,0,1135
0.34388743,0.029731498,0,0,0,0,0,1135.5
1.374381645,0.210657971,0,0,0,0,0,1136
1.930091788,0.672610602,0,0,0,0,0,1136.5
1.765788685,0.840160707,0.538840692,0,0,0,0,1137
1.107524529,0.818640696,0.701628033,0.063725264,0,0,0,1137.5
0.297257609,0.5719886,0.342597498,0.446238662,0,0,0,1138
0.404570071,0.125439755,0,0.25410041,0,0,0,1138.5
0.88336279,0.102517331,0,0,0,0,0,1139
0.917220292,0.361373591,0,0,0,0,0,1139.5
0.764360781,0.529959334,0.108486272,0,0,0,0,1140
0.292558189,0.395753115,0.262725683,0,0,0.037080889,0,1140.5
0.356322307,0.058859784,0,0,0,0.019585684,0,1141
1.062565211,0.260017024,0,0,0,0,0,1141.5
1.824269046,0.821271281,0,0,0.011657353,0,0,1142
2.424823599,1.300521325,0.675799176,0,0.11215936,0,0,1142.5
2.563558968,1.540107056,1.318480966,0,0.073168846,0,0,1143
2.29332124,1.493776013,1.321360482,0.198410986,0.017319761,0,0,1143.5
1.339917309,0.990874537,0.72388435,0.616179622,0,0,0,1144
0.065069347,0.207874195,0,0.522239879,0,0,0,1144.5
1.538669229,0.462780685,0,0.014460184,0,0,0,1145
2.809652801,1.185404677,0.406118051,0,0,0,0,1145.5
3.046885668,1.27721592,0.754387328,0,0,0,0,1146
1.849418452,0.768015504,0.18833514,0,0,0,0,1146.5
0.29399351,0,0,0,0,0,0,1147
3.256099615,1.302655601,0,0,0,0,0,1147.5
5.586617923,2.323466186,1.125691312,0,0,0,0,1148
6.26726804,2.705154164,1.876348379,0.190396926,0,0,0,1148.5
4.848966857,2.103920036,1.393313111,0.211059599,0,0,0,1149
1.518058714,0.832299846,0,0,0.036659308,0.077992931,0,1149.5
2.333889731,0.49750091,0,0,0.032910971,0.08284404,0,1150
5.438346673,1.861307445,0.429067761,0,0.060732944,0,0,1150.5
6.515158208,2.557514008,1.532904945,0,0.050419147,0,0,1151
5.432888261,2.389102186,1.51312112,0,0.020267443,0,0,1151.5
2.461969733,1.376700523,0.418889381,0,0.023544993,0,0,1152
1.112798615,0.046869626,0,0,0.00618151,0,0,1152.5
4.307045551,1.37305845,0,0,0.027634703,0,0,1153
6.401589886,2.564300053,1.318905339,0,0.029080462,0,0,1153.5
6.866309285,3.138700928,2.274307876,0.339628744,0,0,0,1154
5.859864363,3.125221538,2.535332224,0.866606081,0,0,0,1154.5
3.025163686,1.974005011,1.084105946,0.266109096,0,0,0,1155
0.081249248,0.669265053,0,0,0,0,0,1155.5
3.054203074,0.610047529,0,0,0,0,0,1156
5.329656719,1.748569702,0.463259507,0,0,0,0,1156.5
5.904528529,2.408266194,1.439434697,0,0,0,0,1157
4.706292165,2.073336869,1.349739725,0,0,0,0,1157.5
1.696811286,1.06295062,0,0,0,0,0,1158
1.779266262,0.273333713,0,0,0,0,0,1158.5
5.03237393,1.436758184,0,0,0,0,0,1159
6.719507979,2.336173074,0.775579235,0,0,0,0,1159.5
6.220936076,2.525159433,1.599193558,0,0,0,0,1160
3.715161302,1.72567631,1.43929912,0,0,0,0,1160.5
0.237276864,0.560334517,0.518993468,0.348693109,0,0,0,1161
2.557951803,0.237980439,0,0.431897259,0,0,0,1161.5
4.124673348,0.723849326,0,0.289130572,0,0,0,1162
3.628599903,0.779859079,0,0,0,0,0,1162.5
1.738195169,0.183065365,0,0,0,0,0,1163
0.596519219,0.092014765,0,0,0,0,0,1163.5
2.842546846,0.687377141,0.11133678,0,0,0,0,1164
4.007422719,1.103453011,0.397682372,0,0,0,0,1164.5
3.719890935,1.061477056,0.39325524,0,0,0,0,1165
2.498751546,0.622439677,0.104937041,0,0,0,0,1165.5
0.730590895,0.07624224,0,0,0,0,0,1166
0.687601662,0.02832112,0,0.071793774,0.039902091,0,0,1166.5
2.181933216,0.374609499,0,0.239526295,0.065603495,0.020306664,0,1167
2.880124893,0.599220006,0,0.293154616,0.02586281,0.019501833,0,1167.5
2.61732114,0.540902801,0,0.183225947,0,0,0,1168
1.370989097,0.185739522,0,0.048035441,0,0,0,1168.5
0.254356983,0.276547254,0.373763314,0.009050401,0,0,0,1169
2.450396667,1.215508236,0.996982081,0.01113285,0,0,0,1169.5
4.278283257,1.826415549,1.315446829,0.206747148,0,0,0,1170
5.256618174,2.173798354,1.364575827,0.302123708,0,0,0,1170.5
4.917072318,1.934324734,0.153736973,0.352874592,0.01107145,0,0,1171
3.102544973,1.157127321,0,0.054648872,0.051739767,0,0,1171.5
0.484833401,0,0,0,0.05057847,0,0,1172
2.070888509,0.600000806,0,0,0,0,0,1172.5
4.363723623,1.58202818,0.171928122,0,0,0,0,1173
4.633070145,1.718683619,0.780976424,0,0,0,0,1173.5
4.122758939,1.496729779,0.230009134,0,0,0,0,1174
2.214500912,0.822661986,0,0,0,0,0,1174.5
0.748545407,0.113829968,0,0,0,0,0,1175
3.122773515,1.270663359,0,0,0,0.117687076,0,1175.5
4.737604814,2.15725104,0.480282781,0,0.063308912,0.177040685,0,1176
5.012885838,2.350937393,1.639975067,0.44966876,0.388047515,0.160137222,0.064953849,1176.5
4.041890341,2.186185346,1.789832819,0.707421314,0.186404663,0.085532378,0.027102149,1177
2.323878734,1.365715804,1.086143362,0.627357582,0.054136282,0,0,1177.5
0.492334758,0.537351403,0,0,0,0,0,1178
0.355734337,0,0,0,0,0,0,1178.5
0.688013334,0,0,0,0,0,0,1179
0.716557306,0.192773229,0,0,0,0,0,1179.5
0.797586549,0.390149613,0,0,0,0,0,1180
0.729260476,0.326118359,0,0,0,0,0,1180.5
1.218484948,0.305147296,0,0,0,0,0,1181
1.012935565,0.262366499,0,0,0,0,0,1181.5
0.350526852,0.001949314,0,0,0,0,0,1182
0.799691666,0.002949595,0,0,0,0,0,1182.5
2.719271963,0.966779082,0.205722737,0,0,0,0,1183
4.078613742,1.73907475,1.414362139,0,0,0.000102463,0.05599586,1183.5
4.457129014,2.077044626,1.491704929,0.54952353,0.135190688,0.094812531,0.044668199,1184
3.326071339,1.807668351,0.550087247,0.931682866,0.269728753,0.121898103,0.015589675,1184.5
1.7454313,1.093795457,0,0.291423029,0.110177674,0.144025155,0.071555166,1185
0.090996774,0,0,0,0,0,0,1185.5
1.375129322,0.253384727,0,0,0,0,0,1186
2.361374684,0.875255122,0,0,0,0,0,1186.5
2.851502728,1.254923712,0,0,0,0,0,1187
2.431857701,0.874543998,0,0,0,0,0,1187.5
1.8524402,0.720795431,0,0,0,0,0,1188
0.355792578,0,0,0,0,0,0,1188.5
1.657106987,0.69070176,0,0,0,0,0,1189
3.825779801,1.800438485,0.051421427,0,0,0,0,1189.5
5.101379604,2.386753693,1.503748147,0,0,0,0,1190
4.823688007,2.291347681,1.689685685,0.383238084,0,0.077079143,0.031884789,1190.5
2.990313263,1.523152257,0.490835495,0.711536886,0.277948336,0.164706285,0.064143991,1191
0.284151517,0.181030965,0,0.180104955,0,0,0.013714819,1191.5
2.045077418,0.554496713,0,0,0,0,0,1192
3.444012638,1.162583264,0.14774734,0,0,0,0,1192.5
3.787851498,1.643575817,0.850981601,0,0,0,0,1193
2.618058541,1.359855511,0.512492032,0,0,0,0,1193.5
0.554994449,0.440659661,0,0,0,0,0,1194
1.315855633,0.145033577,0,0,0,0,0,1194.5
2.876011991,0.980024148,0,0,0,0,0,1195
3.319852701,1.487041434,0.664740054,0,0,0,0,1195.5
2.885173522,1.672790079,1.274913083,0,0,0,0,1196
1.929330083,1.445717435,1.204448333,0,0,0,0,1196.5
1.055577125,1.094531614,0.648806698,0,0,0,0,1197
0.728543466,0.791064311,0,0,0,0.021040931,0,1197.5
0.559666847,0.267221243,0,0.047403032,0,0.145992576,0,1198
0.469317046,0.012205515,0,0.453951489,0.241615834,0,0,1198.5
0.042434689,0.18459575,0,0.52452867,0.025506575,0,0,1199
0.932499288,0.728267808,0,0.287280317,0,0,0,1199.5
1.980940199,1.059851393,0.365001147,0,0,0,0,1200
2.280146282,1.001781296,0.323590086,0,0,0,0,1200.5
1.970871408,0.622257952,0,0,0,0,0,1201
0.778888922,0.044767927,0,0,0,0,0,1201.5
0.980506474,0.766375269,0,0.051540791,0,0,0,1202
2.859832362,1.723359933,0.475640155,0.273549424,0,0,0,1202.5
4.251956933,2.30617933,1.535184332,0.124510618,0,0,0,1203
4.928097927,2.447215055,1.901321337,0,0,0,0,1203.5
4.234117448,1.951640564,1.306627018,0,0,0,0,1204
2.518323792,0.926160636,0,0,0,0,0,1204.5
0.110145778,0.106235233,0,0,0,0,0,1205
2.122263477,1.222577628,0.082048175,0,0,0,0,1205.5
3.88900034,2.040783357,1.328440764,0,0,0,0,1206
4.557596784,2.241658702,1.738141516,0,0.00334968,0,0,1206.5
4.058470237,1.81547651,1.01954227,0,0,0,0,1207
2.266737313,0.741085104,0,0,0,0,0,1207.5
0.214342385,0.455367423,0,0,0,0,0,1208
2.793289014,1.698890882,0.585829418,0,0,0,0,1208.5
5.023940614,2.503507449,1.850527745,0,0,0,0,1209
5.76954917,2.727521214,2.080578504,0.470652419,0,0,0,1209.5
4.941252216,2.143988434,1.291505768,0.450469926,0,0,0,1210
2.552396173,0.952398022,0,0,0,0,0,1210.5
0.338915634,0.129739845,0,0,0,0,0,1211
3.127164381,1.40782812,0.298543343,0,0,0,0,1211.5
4.596487117,1.995883146,1.300542126,0,0,0,0,1212
4.383311241,1.944598755,1.121714754,0,0,0,0,1212.5
2.62134714,1.101928652,0.180708522,0,0,0,0,1213
0.115021011,0.026997434,0,0,0.021714378,0,0,1213.5
2.69083308,1.283776835,0,0.290156188,0.037163708,0,0,1214
4.795150943,2.464197398,1.372739759,0.351094722,0.048188856,0,0,1214.5
5.815281674,3.144543096,2.309240464,0,0.02020711,0,0,1215
5.403587238,2.709649164,2.044738641,0,0,0,0,1215.5
3.356934299,1.760849825,0.770795495,0,0,0,0,1216
0.253300701,0.085201524,0,0,0,0,0,1216.5
3.088359064,1.464866963,0.071597593,0,0,0,0,1217
5.294332048,2.5785828,1.694128763,0,0,0,0,1217.5
5.770859657,3.0135901,2.440699484,0.10473641,0,0,0,1218
4.877345374,2.678777388,2.041387603,0,0,0,0,1218.5
2.429668286,1.488450592,0.450175845,0,0,0,0,1219
0.630326452,0,0,0,0,0,0,1219.5
3.768762945,1.783636497,0.12956871,0,0,0,0,1220
5.967975075,3.197336817,2.227770952,0,0,0,0,1220.5
6.637592253,3.89592984,3.233498967,0.47542824,0,0,0,1221
5.86271791,3.666076591,3.005465257,0.831947971,0,0,0,1221.5
3.621529006,2.44234007,1.470959403,0,0.073946277,0,0,1222
0.473934909,0.632384091,0,0,0,0,0,1222.5
2.595920676,0.911620449,0,0,0,0,0,1223
5.092593779,2.455152332,1.54160883,0,0,0,0,1223.5
5.784838626,3.240750401,2.663452011,0,0,0,0,1224
4.676607455,2.851381934,2.189269637,0,0,0,0,1224.5
1.698577757,1.584131503,0.331495642,0,0,0,0,1225
2.027016773,0.152578725,0,0,0,0,0,1225.5
5.096181715,1.812775792,0.23231297,0,0,0,0,1226
6.771968622,3.063941448,2.323081056,0,0.056683707,0.005975154,0,1226.5
6.01479339,3.270435764,2.804861819,0.029665588,0.104287398,0.012822543,0,1227
3.444398678,2.693239632,2.130350449,0.721063017,0.062607166,0,0,1227.5
0.054875302,1.500826313,0.321358143,0.486417838,0,0,0,1228
2.887706346,0.035477763,0,0,0,0,0,1228.5
4.075177193,0.768432011,0,0,0,0,0,1229
3.086933487,1.255920841,0.607423228,0,0,0,0,1229.5
0.882558925,1.137579052,0.976273919,0,0,0,0,1230
1.577591477,0.713172194,0.689817674,0,0,0,0,1230.5
2.809272438,0.246944215,0.019904897,0,0.01786278,0,0,1231
2.37442551,0.01654074,0,0,0,0,0,1231.5
0.734493248,0.025767106,0,0,0,0,0,1232
0.822114023,0.044608196,0,0,0,0,0,1232.5
1.120897562,0.793351496,0,0.1659244,0,0,0,1233
0.390921651,1.249717027,0.903543564,0.631098378,0,0,0,1233.5
1.733504992,1.895613355,1.910029341,0.701913308,0,0,0,1234
3.943009844,2.463256357,2.331292246,0,0,0,0,1234.5
4.940532116,2.438473348,1.74679165,0,0,0,0,1235
4.100786424,1.544060907,0.164396079,0,0,0,0,1235.5
1.661598552,0.220103443,0,0,0,0,0,1236
1.44578137,0.867554301,0.048498932,0,0,0,0,1236.5
4.073550383,2.056084617,1.578239591,0,0,0,0,1237
4.998342461,2.184744059,1.803378579,0,0,0,0,1237.5
3.660251866,1.624112338,0.695060695,0,0,0,0,1238
0.403274858,0.167559709,0,0,0,0,0,1238.5
3.127945745,1.136645103,0,0,0,0,0,1239
5.647810248,2.285203982,1.477299726,0,0,0,0,1239.5
5.844553115,2.682716639,2.391092539,0,0,0,0,1240
4.224598478,2.419393351,2.110258982,0.548622496,0,0,0,1240.5
1.448598343,1.477744,0.846579515,1.028135946,0.114596596,0,0,1241
0.843417069,0.536822448,0,0.506409792,0,0,0,1241.5
1.980560857,0.08910385,0,0,0,0,0,1242
1.648420842,0.307236813,0,0,0,0,0,1242.5
0.429197811,0.262082624,0,0,0,0,0,1243
0.571602823,0.081320086,0,0,0,0,0,1243.5
1.249702547,0,0,0,0,0,0,1244
1.092341632,0,0,0,0,0,0,1244.5
0.493188354,0,0,0,0,0,0,1245
0.143726198,0.260570368,0,0,0,0,0,1245.5
0.281554228,0.538336655,0.238674464,0,0,0,0,1246
1.252750604,1.20635142,1.064441468,0,0,0,0,1246.5
2.499873576,1.622878867,1.379782364,0.311402392,0,0,0,1247
3.341952722,1.778033515,1.192001658,0.761834353,0,0,0,1247.5
3.259399361,1.454988249,0.29266581,0.286610003,0,0,0,1248
1.900845447,0.598463263,0,0,0,0,0,1248.5
0.030226681,0,0,0,0,0,0,1249
2.391161068,0.858498883,0,0,0,0,0,1249.5
3.830007188,1.471756205,0.419201632,0,0,0,0,1250
3.713488493,1.351569912,0.183133869,0,0,0,0,1250.5
1.679947265,0.450011884,0,0,0,0,0,1251
1.352425839,0.349905362,0,0,0,0,0,1251.5
4.621646707,1.775313295,0.03918215,0,0,0,0,1252
6.697266789,2.763317678,1.696678857,0,0,0,0,1252.5
6.382427789,2.916845983,2.088149995,0.765396331,0,0,0,1253
4.042321107,2.210115206,1.164074152,0.740347547,0,0,0,1253.5
0.592710234,0.926984868,0,0,0,0,0,1254
2.49424544,0.212734917,0,0,0,0,0,1254.5
4.234473992,1.047137266,0,0,0,0,0,1255
4.022843973,1.333492742,0.189644681,0,0,0,0,1255.5
2.036867655,1.153668576,0.040347827,0,0.043394821,0,0,1256
0.386552797,0.213173246,0,0,0,0,0,1256.5
2.38838209,0.149207949,0,0,0,0,0,1257
3.39960632,0.802859715,0,0,0,0,0,1257.5
3.184653774,1.097490876,0,0,0,0,0,1258
2.262556571,1.236893936,0.10886699,0,0,0,0,1258.5
1.172858495,0.983871505,0.633313214,0,0,0,0,1259
0.325397362,0.786279659,0.888113347,0.506179069,0,0,0,1259.5
0.016539754,0.609356205,0.902298872,0.550919577,0,0,0,1260
0.004416699,0.352971066,0.804271709,0.336879679,0,0,0,1260.5
0.11241478,0.224603628,0.513268581,0,0,0,0,1261
0.225831334,0.163741809,0.147006458,0,0,0,0,1261.5
0.367534806,0.0369992,0,0,0,0,0,1262
0.116801522,0.178525678,0,0,0,0,0,1262.5
0.680137235,0.473956123,0.008934869,0,0,0,0,1263
1.991875462,0.814474927,0.32668526,0,0,0,0,1263.5
2.831165878,0.938100257,0.57076335,0.343963321,0.070063507,0,0,1264
2.881551634,0.897633335,0.518777087,0.413463801,0.03439758,0,0,1264.5
1.685320248,0.473495119,0.088410924,0.197889304,0,0,0,1265
0.001637477,0,0,0,0,0,0,1265.5
1.799675141,0.365763807,0,0,0,0,0,1266
2.47968973,0.258411295,0,0,0,0,0,1266.5
1.709133634,0.338494068,0,0,0,0,0,1267
0.092491251,0.084870531,0.416348889,0,0,0,0,1267.5
2.558431125,1.177094434,1.300638928,0.042097761,0,0,0,1268
4.262370823,1.975279092,1.655092654,0.374451925,0,0,0,1268.5
4.325412624,2.083731114,0.924370234,0.50690186,0,0,0,1269
3.17708055,1.438432477,0,0.32204895,0,0,0,1269.5
1.118028306,0.612959617,0,0,0,0,0,1270
0.602700235,0,0,0,0,0,0,1270.5
1.665893984,0.484879115,0,0,0,0,0,1271
1.899122583,0.766258433,0.231480022,0,0,0,0,1271.5
1.204462234,0.54546722,0,0,0,0,0,1272
0.398335756,0.195142069,0,0,0,0,0,1272.5
0.120156553,0,0,0.007206804,0,0,0,1273
0.36604949,0.166175658,0,0.214372396,0,0,0,1273.5
0.701559926,0.632945791,0.073506283,0.390397882,0,0,0,1274
1.158967664,0.971252938,1.038496663,0.361391523,0,0,0,1274.5
1.877779307,1.373980053,1.527162072,0.222462557,0,0,0,1275
2.825338814,1.537533906,1.385604692,0.163718998,0,0,0,1275.5
3.571157167,1.574405393,0.639908864,0.00186306,0,0,0,1276
3.550395812,1.423950242,0,0,0,0,0,1276.5
2.591392767,0.752484047,0,0,0,0,0,1277
0.800355955,0.056567433,0,0,0,0,0,1277.5
1.351608322,0.407915082,0,0,0,0,0,1278
2.941515536,0.969047714,0.467558947,0,0,0,0,1278.5
3.535662342,1.346483392,0.710966828,0,0,0,0,1279
3.236338674,1.274478476,0.087565582,0,0.154946152,0,0,1279.5
2.050440055,0.80750686,0,0,0.128146046,0,0,1280
0.426412359,0.16782665,0,0,0,0.080976427,0,1280.5
1.206753256,0.474011999,0,0,0,0.059584659,0,1281
3.120144695,1.518371463,0.425001578,0.057673854,0,0,0,1281.5
